id	filename	md5	size	state	acl	project_id	category
05e0e4e6-3751-43d0-ba33-7e38ad77aa6e	APOLLO-OV.d5969efa-a85f-471b-b402-0feb9cb52f82.arriba.rna_fusion.bedpe	ffab5188c27ad17cb6994ad27aba43c0	9005	released	[b'phs003488']	APOLLO-OV	data_file
3b71d1ca-8950-4483-a010-790aad90ee13	8ca76254-5192-4c2e-8eca-f1744138730e_wgs_gdc_realn.bai	3c335dff316207304d0f324af7a7951d	11665080	released	[b'phs003488']	APOLLO-OV	index_file
05f9c707-34f9-49b2-83d3-5e3bd2ef2b00	8ca76254-5192-4c2e-8eca-f1744138730e_wgs_gdc_realn.bam	e7800ffda29b2c56c680130dc828a538	683276900794	released	[b'phs003488']	APOLLO-OV	data_file
064d778d-230d-4f46-b63a-1ed653b1ed72	APOLLO-OV.fa06a92b-4d7d-474a-b4d2-8e158746c808.arriba.rna_fusion.bedpe	9e7db1ce874a48d30375fedeb20c9537	7988	released	[b'phs003488']	APOLLO-OV	data_file
bb2811d6-7e53-4872-ba4f-29264e017595	5abca7cb-c543-455e-b353-9907cceea7b9_wgs_gdc_realn.bai	644f43396595d546651c9c8a5c2f5884	11331832	released	[b'phs003488']	APOLLO-OV	index_file
06786c5c-7825-479d-ade8-3184ac3fbc14	5abca7cb-c543-455e-b353-9907cceea7b9_wgs_gdc_realn.bam	2153391e2d78e9a5dbde955b54c7f687	667048223356	released	[b'phs003488']	APOLLO-OV	data_file
06a5b3a7-d4b3-47ad-a219-3265279e3115	80ebed23-1e25-45f2-b0e8-30b74e92dc0f.rna_seq.star_splice_junctions.tsv.gz	ed4ed17916463500d2a54a2fe753b554	2927068	released	[b'phs003488']	APOLLO-OV	data_file
06b02a29-66c6-4ad3-b44a-6571cf09a1bf	85090ce4-b7e7-44af-845a-adc59abcf1e2.rna_seq.transcriptome.gdc_realn.bam	fd3eb474f5fb62d0b5e488f501f5f731	7397022716	released	[b'phs003488']	APOLLO-OV	data_file
06d6d203-7c53-4318-838e-83951fa0e36d	APOLLO-OV.c2997a21-28f0-4d74-83ca-1dfaa8fea879.star_fusion.rna_fusion.tsv	3db9995758823861773f12e946c022b0	42235	released	[b'phs003488']	APOLLO-OV	data_file
06fb2207-8909-4708-bbcf-2d9fa1c1344b	0f927216-7411-4dd2-a48c-e7c71d74d1f8.rna_seq.star_splice_junctions.tsv.gz	83ec81d724ddf7a5e05112387b66988a	2505120	released	[b'phs003488']	APOLLO-OV	data_file
07324830-1018-4c2d-8400-a9556192132f	536ad67b-868c-42c7-8549-f8a1c81b0711_wgs_gdc_realn.cr.igv.reheader.seg.txt	3b26830f5698ee7d25eca6b1c0d77b7f	114681	released	[b'open']	APOLLO-OV	data_file
07374641-a96f-4084-9cbe-71dd5fe91052	APOLLO-OV.b6039146-2cc8-4f0c-99f6-42578a9ae210.arriba.rna_fusion.bedpe	bff70cf34e0840c0e84e76d852d74ff3	6394	released	[b'phs003488']	APOLLO-OV	data_file
074a4993-20c1-4fb0-ba58-584083639c54	ca97f2cf-49a4-4d10-b3c8-00a153e9240d.rna_seq.transcriptome.gdc_realn.bam	5b33e35e6fd7aa1bd6e2c63208e10500	5966445743	released	[b'phs003488']	APOLLO-OV	data_file
d0ac481c-bd55-4f26-81e5-17001e367040	5be5c028-6707-4182-8be4-477ce4a9fe21.rna_seq.chimeric.gdc_realn.bam.bai	88beca1108f005634ad133f3ab04fa0b	2107088	released	[b'phs003488']	APOLLO-OV	index_file
078f9b01-5629-45a7-9f65-a3d58f5f517e	5be5c028-6707-4182-8be4-477ce4a9fe21.rna_seq.chimeric.gdc_realn.bam	ef4850eef027659f80de155bf839e876	17441497	released	[b'phs003488']	APOLLO-OV	data_file
edf56b3f-772c-47ed-8253-cd072f11ea90	a847f75e-392e-4cba-9233-a5b73a70533d.rna_seq.chimeric.gdc_realn.bam.bai	d5a45a57425178f6507cfcf2df5d1cca	2010976	released	[b'phs003488']	APOLLO-OV	index_file
07b9b7e3-6bd5-4172-bf3b-a8ba7f919cf2	a847f75e-392e-4cba-9233-a5b73a70533d.rna_seq.chimeric.gdc_realn.bam	dcca680e8065bdc7eb71c2416b96e709	12055398	released	[b'phs003488']	APOLLO-OV	data_file
72d8b227-2165-418e-96fc-39945f488686	af67b901-6286-435a-8432-5da0ac16104a_wgs_gdc_realn.bai	6c3fcccc01640502c08a03643b4e813c	11470920	released	[b'phs003488']	APOLLO-OV	index_file
07ca2cb0-1567-4cd8-b011-581a98b9e686	af67b901-6286-435a-8432-5da0ac16104a_wgs_gdc_realn.bam	3488558b1147ff883aec61967dcbb8de	659037430104	released	[b'phs003488']	APOLLO-OV	data_file
1746461c-d290-4377-9b3b-b9c08853c324	2dc54158-50d9-4327-b3c6-c2224d2acaee.rna_seq.chimeric.gdc_realn.bam.bai	eb4d5a8155f82ca93f1390632a5a9534	2079728	released	[b'phs003488']	APOLLO-OV	index_file
07e4aab2-0bc3-4991-a493-bd86d6120544	2dc54158-50d9-4327-b3c6-c2224d2acaee.rna_seq.chimeric.gdc_realn.bam	10429a2321e69927ab86e36fa390c05c	20581718	released	[b'phs003488']	APOLLO-OV	data_file
07fdaa94-6ac5-400f-9dec-2be9539d3bf7	7dc20ee3-f093-4e7f-a2d1-29bdf2bb5031.wgs.gatk4.copy_number_variation.supplementary.tar.gz	ff67f98a05c9e2c3413f5d6a8be2ad7d	283329694	released	[b'phs003488']	APOLLO-OV	data_file
e2e9c4e5-fe6a-4898-a956-f25c3e7f287f	304645ff-99d5-46a7-8b8e-b320201b6300.rna_seq.genomic.gdc_realn.bam.bai	8b22f93229ca6578599451742d1e859a	3258888	released	[b'phs003488']	APOLLO-OV	index_file
0838e79e-c7b1-40e1-8b89-d61dd10fffb4	304645ff-99d5-46a7-8b8e-b320201b6300.rna_seq.genomic.gdc_realn.bam	c413482da47e712b1f91f99f47a786e7	3081799452	released	[b'phs003488']	APOLLO-OV	data_file
0878b862-5ee8-4d1f-a8e0-f3702a89c11d	d18d0d9b-3aaf-4798-999b-ef0eb34432a8_wgs_gdc_realn.cr.igv.reheader.seg.txt	5761620480763c64d1c3778b96f75e02	164559	released	[b'open']	APOLLO-OV	data_file
